user_id,name,gender,age,created_at
983,Steve Hart,Male,30,2025-06-27 10:13:59
984,Trevor Cox,Male,32,2024-03-18 03:26:34
985,Sarah Rivera,Female,56,2025-09-23 01:21:29
986,Kara Sandoval,Female,53,2025-08-14 01:16:28
987,Anne Hopkins,Female,58,2024-02-06 16:38:01
988,Ronald Brandt,Male,28,2024-09-18 18:38:52
989,James Rodriguez,Male,43,2026-01-01 14:40:51
990,Brenda Love,Female,23,2025-08-18 10:30:58
991,Dawn Gonzalez,Female,50,2024-05-08 18:32:40
992,Jenna Bryant,Female,30,2025-10-03 22:24:42
993,George Sherman,Male,57,2024-03-12 02:30:33
994,Sara Chapman,Female,25,2025-09-26 17:30:32
995,Jim Lawrence,Male,33,2025-03-02 14:36:13
996,Jonathan Moreno,Male,25,2024-03-13 17:07:12
997,Jessica Richards,Other,20,2026-01-22 23:12:06
998,Thomas Thompson,Male,19,2025-04-29 08:42:54
999,Robert Garcia,Other,26,2025-06-29 16:46:28
1000,Stephen Gordon,Male,35,2024-11-29 18:18:39
